"id","timestampStart","timestampEnd","bikeNumber","stationStart","stationEnd","startLocationLat","startLocationLon","endLocationLat","endLocationLon","distanceInMeters","timeInMinutes"
"12717","2022-10-14","2022-10-14","827","45","23","46.062475","14.524321","46.04081","14.49951","3080","24"
"12718","2022-10-14","2022-10-14","827","23","3","46.04081","14.49951","46.050388","14.504623","1136","11"
"12719","2022-10-14","2022-10-14","827","3","27","46.050388","14.504623","46.065136","14.509112","1676","12"
"12720","2022-10-14","2022-10-14","827","27","56","46.065136","14.509112","46.080522","14.491439","2190","33"
"12721","2022-10-14","2022-10-14","827","56","4","46.080522","14.491439","46.052431","14.503257","3254","86"
"12722","2022-10-14","2022-10-14","827","4","43","46.052431","14.503257","46.086761","14.514151","3908","39"
"12723","2022-10-14","2022-10-14","827","43","63","46.086761","14.514151","46.065175","14.539537","3101","90"
"12724","2022-10-14","2022-10-14","827","63","77","46.065175","14.539537","46.068727","14.516858","1799","17"
"12725","2022-10-14","2022-10-14","827","77","44","46.068727","14.516858","46.064546","14.518013","473","80"
"12726","2022-10-12","2022-10-12","930","56","62","46.080522","14.491439","46.077302","14.482581","773","11"
"12727","2022-10-12","2022-10-12","930","62","56","46.077302","14.482581","46.080522","14.491439","773","8"
"12728","2022-10-12","2022-10-12","930","56","60","46.080522","14.491439","46.073264","14.485942","912","5"
"12729","2022-10-12","2022-10-12","930","60","80","46.073264","14.485942","46.045","14.51846","4025","68"
"12730","2022-10-13","2022-10-13","930","80","22","46.045","14.51846","46.040213","14.512044","728","6"
"12731","2022-10-13","2022-10-13","930","22","55","46.040213","14.512044","46.048982","14.522709","1277","8"
"12732","2022-10-13","2022-10-13","930","55","13","46.048982","14.522709","46.047565","14.495687","2097","15"
"12733","2022-10-13","2022-10-13","930","13","9","46.047565","14.495687","46.057421","14.510265","1573","23"
"12734","2022-10-13","2022-10-13","930","9","64","46.057421","14.510265","46.042867","14.495239","1992","14"
"12735","2022-10-13","2022-10-13","930","64","78","46.042867","14.495239","46.039384","14.485458","850","6"
"12736","2022-10-13","2022-10-13","930","78","12","46.039384","14.485458","46.06361","14.51315","3442","21"
"12737","2022-10-13","2022-10-13","930","12","1","46.06361","14.51315","46.051367","14.506542","1454","15"
"12738","2022-10-13","2022-10-13","930","1","22","46.051367","14.506542","46.040213","14.512044","1311","86"
"12739","2022-10-13","2022-10-13","930","22","1","46.040213","14.512044","46.051367","14.506542","1311","15"
"12740","2022-10-13","2022-10-13","930","1","49","46.051367","14.506542","46.054398","14.553319","3636","20"
"12741","2022-10-14","2022-10-14","930","49","5","46.054398","14.553319","46.046498","14.505148","3830","21"
"12742","2022-10-14","2022-10-14","930","5","27","46.046498","14.505148","46.065136","14.509112","2094","14"
"12743","2022-10-14","2022-10-14","930","27","46","46.065136","14.509112","46.059433","14.52051","1086","84"
"12744","2022-10-14","2022-10-14","930","46","17","46.059433","14.52051","46.053144","14.513479","886","9"
"12745","2022-10-14","2022-10-14","930","17","36","46.053144","14.513479","46.063081","14.547851","2880","33"
"12746","2022-10-14","2022-10-14","930","36","1","46.063081","14.547851","46.051367","14.506542","3452","26"
"12747","2022-10-14","2022-10-14","930","1","19","46.051367","14.506542","46.05952","14.4982","1113","26"
"12748","2022-10-14","2022-10-14","930","19","14","46.05952","14.4982","46.046377","14.501256","1480","12"
"12749","2022-10-14","2022-10-14","930","14","13","46.046377","14.501256","46.047565","14.495687","451","32"
"12750","2022-10-14","2022-10-14","930","13","45","46.047565","14.495687","46.062475","14.524321","2767","23"
"12751","2022-10-15","2022-10-15","930","45","10","46.062475","14.524321","46.05763","14.514264","946","9"
"12752","2022-10-15","2022-10-15","930","10","3","46.05763","14.514264","46.050388","14.504623","1098","21"
"12753","2022-10-12","2022-10-12","1085","56","62","46.080522","14.491439","46.077302","14.482581","773","33"
"12754","2022-10-12","2022-10-12","1085","62","29","46.077302","14.482581","46.074193","14.511134","2236","27"
"12755","2022-10-12","2022-10-12","1085","29","59","46.074193","14.511134","46.063797","14.506854","1202","11"
"12756","2022-10-12","2022-10-12","1085","59","47","46.063797","14.506854","46.053047","14.545125","3193","30"
"12757","2022-10-13","2022-10-13","1085","47","28","46.053047","14.545125","46.06942","14.51052","3238","20"
"12758","2022-10-13","2022-10-13","1085","28","1","46.06942","14.51052","46.051367","14.506542","2030","68"
"12759","2022-10-13","2022-10-13","1085","1","12","46.051367","14.506542","46.06361","14.51315","1454","26"
"12760","2022-10-13","2022-10-13","1085","12","14","46.06361","14.51315","46.046377","14.501256","2125","14"
"12761","2022-10-13","2022-10-13","1085","14","18","46.046377","14.501256","46.044629","14.486699","1143","14"
"12762","2022-10-13","2022-10-13","1085","18","40","46.044629","14.486699","46.039641","14.472664","1220","9"
"12763","2022-10-13","2022-10-13","1085","40","13","46.039641","14.472664","46.047565","14.495687","1988","59"
"12764","2022-10-13","2022-10-13","1085","13","20","46.047565","14.495687","46.06342","14.494588","1764","14"
"12765","2022-10-13","2022-10-13","1085","20","58","46.06342","14.494588","46.074315","14.475483","1911","12"
"12766","2022-10-14","2022-10-14","1085","58","7","46.074315","14.475483","46.054168","14.50706","3314","20"
"12767","2022-10-14","2022-10-14","1085","7","20","46.054168","14.50706","46.06342","14.494588","1410","83"
"12768","2022-10-14","2022-10-14","1085","20","7","46.06342","14.494588","46.054168","14.50706","1410","15"
"12769","2022-10-14","2022-10-14","1085","7","79","46.054168","14.50706","46.038866","14.517605","1887","15"
"12770","2022-10-12","2022-10-12","917","30","80","46.07589","14.52011","46.045","14.51846","3436","26"
"12771","2022-10-12","2022-10-12","917","80","6","46.045","14.51846","46.045748","14.506196","953","15"
"12772","2022-10-12","2022-10-12","917","6","22","46.045748","14.506196","46.040213","14.512044","764","9"
"12773","2022-10-12","2022-10-12","917","22","26","46.040213","14.512044","46.051439","14.49273","1947","18"
"12774","2022-10-12","2022-10-12","917","26","55","46.051439","14.49273","46.048982","14.522709","2336","12"
"12775","2022-10-12","2022-10-12","917","55","17","46.048982","14.522709","46.053144","14.513479","851","9"
"12776","2022-10-12","2022-10-12","917","17","1","46.053144","14.513479","46.051367","14.506542","572","9"
"12777","2022-10-12","2022-10-12","917","1","77","46.051367","14.506542","46.068727","14.516858","2088","21"
"12778","2022-10-13","2022-10-13","917","77","57","46.068727","14.516858","46.051863","14.530349","2146","15"
"12779","2022-10-13","2022-10-13","917","57","17","46.051863","14.530349","46.053144","14.513479","1313","11"
"12780","2022-10-13","2022-10-13","917","17","52","46.053144","14.513479","46.052454","14.472149","3199","23"
"12781","2022-10-13","2022-10-13","917","52","78","46.052454","14.472149","46.039384","14.485458","1781","14"
"12782","2022-10-13","2022-10-13","917","78","14","46.039384","14.485458","46.046377","14.501256","1449","8"
"12783","2022-10-13","2022-10-13","917","14","9","46.046377","14.501256","46.057421","14.510265","1412","11"
"12784","2022-10-13","2022-10-13","917","9","1","46.057421","14.510265","46.051367","14.506542","732","12"
"12785","2022-10-13","2022-10-13","917","1","16","46.051367","14.506542","46.05257","14.51928","995","8"
"12786","2022-10-13","2022-10-13","917","16","12","46.05257","14.51928","46.06361","14.51315","1316","75"
"12787","2022-10-13","2022-10-13","917","12","30","46.06361","14.51315","46.07589","14.52011","1467","9"
"12788","2022-10-13","2022-10-13","917","30","36","46.07589","14.52011","46.063081","14.547851","2576","41"
"12789","2022-10-13","2022-10-13","917","36","55","46.063081","14.547851","46.048982","14.522709","2498","26"
"12790","2022-10-13","2022-10-13","917","55","20","46.048982","14.522709","46.06342","14.494588","2704","32"
"12791","2022-10-13","2022-10-13","917","20","11","46.06342","14.494588","46.06005","14.51302","1475","15"
"12792","2022-10-13","2022-10-13","917","11","14","46.06005","14.51302","46.046377","14.501256","1772","15"
"12793","2022-10-13","2022-10-13","917","14","37","46.046377","14.501256","46.03784","14.50001","954","9"
"12794","2022-10-14","2022-10-14","917","37","6","46.03784","14.50001","46.045748","14.506196","1001","8"
"12795","2022-10-14","2022-10-14","917","6","39","46.045748","14.506196","46.037003","14.465229","3317","21"
"12796","2022-10-14","2022-10-14","917","39","41","46.037003","14.465229","46.041753","14.477016","1054","20"
"12797","2022-10-14","2022-10-14","917","41","82","46.041753","14.477016","46.075207","14.504734","4293","84"
"12798","2022-10-14","2022-10-14","917","82","11","46.075207","14.504734","46.06005","14.51302","1803","47"
"12799","2022-10-14","2022-10-14","917","11","20","46.06005","14.51302","46.06342","14.494588","1475","27"
"12800","2022-10-14","2022-10-14","917","20","8","46.06342","14.494588","46.05682","14.50551","1119","8"
"12801","2022-10-14","2022-10-14","917","8","22","46.05682","14.50551","46.040213","14.512044","1914","15"
"12802","2022-10-14","2022-10-14","917","22","60","46.040213","14.512044","46.073264","14.485942","4192","39"
"12803","2022-10-14","2022-10-14","917","60","56","46.073264","14.485942","46.080522","14.491439","912","6"
"12804","2022-10-12","2022-10-12","993","30","8","46.07589","14.52011","46.05682","14.50551","2402","23"
"12805","2022-10-12","2022-10-12","993","8","53","46.05682","14.50551","46.053241","14.486206","1546","12"
"12806","2022-10-12","2022-10-12","993","53","4","46.053241","14.486206","46.052431","14.503257","1323","11"
"12807","2022-10-12","2022-10-12","993","4","54","46.052431","14.503257","46.065206","14.529911","2504","21"
"12808","2022-10-13","2022-10-13","993","54","59","46.065206","14.529911","46.063797","14.506854","1791","14"
"12809","2022-10-13","2022-10-13","993","59","44","46.063797","14.506854","46.064546","14.518013","867","6"
"12810","2022-10-13","2022-10-13","993","44","12","46.064546","14.518013","46.06361","14.51315","390","116"
"12811","2022-10-13","2022-10-13","993","12","44","46.06361","14.51315","46.064546","14.518013","390","6"
"12812","2022-10-13","2022-10-13","993","44","29","46.064546","14.518013","46.074193","14.511134","1197","23"
"12813","2022-10-13","2022-10-13","993","29","28","46.074193","14.511134","46.06942","14.51052","533","6"
"12814","2022-10-13","2022-10-13","993","28","56","46.06942","14.51052","46.080522","14.491439","1924","42"
"12815","2022-10-13","2022-10-13","993","56","62","46.080522","14.491439","46.077302","14.482581","773","8"
"12816","2022-10-13","2022-10-13","993","62","33","46.077302","14.482581","46.087079","14.475439","1219","12"
"12817","2022-10-14","2022-10-14","993","33","73","46.087079","14.475439","46.090608","14.471637","490","9"
"12818","2022-10-14","2022-10-14","993","73","20","46.090608","14.471637","46.06342","14.494588","3505","21"
"12819","2022-10-14","2022-10-14","993","20","29","46.06342","14.494588","46.074193","14.511134","1753","14"
"12820","2022-10-14","2022-10-14","993","29","74","46.074193","14.511134","46.051512","14.539272","3331","30"
"12821","2022-10-12","2022-10-12","581","13","65","46.047565","14.495687","46.046189","14.469037","2068","14"
"12822","2022-10-12","2022-10-12","581","65","10","46.046189","14.469037","46.05763","14.514264","3724","24"
"12823","2022-10-13","2022-10-13","581","10","31","46.05763","14.514264","46.08259","14.52016","2812","30"
"12824","2022-10-13","2022-10-13","581","31","62","46.08259","14.52016","46.077302","14.482581","2966","21"
"12825","2022-10-13","2022-10-13","581","62","12","46.077302","14.482581","46.06361","14.51315","2812","38"
"12826","2022-10-13","2022-10-13","581","12","11","46.06361","14.51315","46.06005","14.51302","396","5"
"12827","2022-10-13","2022-10-13","581","11","8","46.06005","14.51302","46.05682","14.50551","683","8"
"12828","2022-10-13","2022-10-13","581","8","46","46.05682","14.50551","46.059433","14.52051","1197","60"
"12829","2022-10-13","2022-10-13","581","46","17","46.059433","14.52051","46.053144","14.513479","886","14"
"12830","2022-10-13","2022-10-13","581","17","18","46.053144","14.513479","46.044629","14.486699","2279","24"
"12831","2022-10-13","2022-10-13","581","18","29","46.044629","14.486699","46.074193","14.511134","3791","23"
"12832","2022-10-13","2022-10-13","581","29","31","46.074193","14.511134","46.08259","14.52016","1166","110"
"12833","2022-10-13","2022-10-13","581","31","77","46.08259","14.52016","46.068727","14.516858","1562","9"
"12834","2022-10-13","2022-10-13","581","77","9","46.068727","14.516858","46.057421","14.510265","1356","12"
"12835","2022-10-13","2022-10-13","581","9","53","46.057421","14.510265","46.053241","14.486206","1919","20"
"12836","2022-10-13","2022-10-13","581","53","3","46.053241","14.486206","46.050388","14.504623","1460","23"
"12837","2022-10-13","2022-10-13","581","3","55","46.050388","14.504623","46.048982","14.522709","1408","21"
"12838","2022-10-14","2022-10-14","581","55","2","46.048982","14.522709","46.051093","14.507186","1224","29"
"12839","2022-10-14","2022-10-14","581","2","15","46.051093","14.507186","46.049877","14.516308","719","9"
"12840","2022-10-14","2022-10-14","581","15","79","46.049877","14.516308","46.038866","14.517605","1228","84"
"12841","2022-10-15","2022-10-15","581","79","61","46.038866","14.517605","46.036284","14.522948","503","6"
"12842","2022-10-12","2022-10-12","697","27","21","46.065136","14.509112","46.06928","14.48971","1570","11"
"12843","2022-10-12","2022-10-12","697","21","12","46.06928","14.48971","46.06361","14.51315","1920","18"
"12844","2022-10-12","2022-10-12","697","12","80","46.06361","14.51315","46.045","14.51846","2109","26"
"12845","2022-10-13","2022-10-13","697","80","9","46.045","14.51846","46.057421","14.510265","1519","12"
"12846","2022-10-13","2022-10-13","697","9","2","46.057421","14.510265","46.051093","14.507186","743","5"
"12847","2022-10-13","2022-10-13","697","2","1","46.051093","14.507186","46.051367","14.506542","58","24"
"12848","2022-10-13","2022-10-13","697","1","64","46.051367","14.506542","46.042867","14.495239","1288","14"
"12849","2022-10-13","2022-10-13","697","64","60","46.042867","14.495239","46.073264","14.485942","3454","57"
"12850","2022-10-13","2022-10-13","697","60","52","46.073264","14.485942","46.052454","14.472149","2547","93"
"12851","2022-10-13","2022-10-13","697","52","26","46.052454","14.472149","46.051439","14.49273","1597","9"
"12852","2022-10-13","2022-10-13","697","26","3","46.051439","14.49273","46.050388","14.504623","928","11"
"12853","2022-10-13","2022-10-13","697","3","53","46.050388","14.504623","46.053241","14.486206","1460","14"
"12854","2022-10-13","2022-10-13","697","53","30","46.053241","14.486206","46.07589","14.52011","3636","32"
"12855","2022-10-13","2022-10-13","697","30","4","46.07589","14.52011","46.052431","14.503257","2915","35"
"12856","2022-10-13","2022-10-13","697","4","16","46.052431","14.503257","46.05257","14.51928","1240","15"
"12857","2022-10-13","2022-10-13","697","16","50","46.05257","14.51928","46.054554","14.55908","3088","18"
"12858","2022-10-14","2022-10-14","697","50","7","46.054554","14.55908","46.054168","14.50706","4026","26"
"12859","2022-10-14","2022-10-14","697","7","6","46.054168","14.50706","46.045748","14.506196","938","8"
"12860","2022-10-14","2022-10-14","697","6","61","46.045748","14.506196","46.036284","14.522948","1670","8"
"12861","2022-10-14","2022-10-14","697","61","6","46.036284","14.522948","46.045748","14.506196","1670","12"
"12862","2022-10-14","2022-10-14","697","6","21","46.045748","14.506196","46.06928","14.48971","2910","21"
"12863","2022-10-14","2022-10-14","697","21","19","46.06928","14.48971","46.05952","14.4982","1268","8"
"12864","2022-10-14","2022-10-14","697","19","59","46.05952","14.4982","46.063797","14.506854","821","11"
"12865","2022-10-14","2022-10-14","697","59","19","46.063797","14.506854","46.05952","14.4982","821","12"
"12866","2022-10-14","2022-10-14","697","19","7","46.05952","14.4982","46.054168","14.50706","908","9"
"12867","2022-10-14","2022-10-14","697","7","46","46.054168","14.50706","46.059433","14.52051","1194","11"
"12868","2022-10-15","2022-10-15","697","46","44","46.059433","14.52051","46.064546","14.518013","600","6"
"12869","2022-10-12","2022-10-12","1251","27","4","46.065136","14.509112","46.052431","14.503257","1483","12"
"12870","2022-10-12","2022-10-12","1251","4","19","46.052431","14.503257","46.05952","14.4982","880","6"
"12871","2022-10-12","2022-10-12","1251","19","17","46.05952","14.4982","46.053144","14.513479","1378","14"
"12872","2022-10-12","2022-10-12","1251","17","57","46.053144","14.513479","46.051863","14.530349","1313","20"
"12873","2022-10-12","2022-10-12","1251","57","25","46.051863","14.530349","46.055801","14.534156","528","8"
"12874","2022-10-13","2022-10-13","1251","25","35","46.055801","14.534156","46.065297","14.543996","1301","18"
"12875","2022-10-13","2022-10-13","1251","35","15","46.065297","14.543996","46.049877","14.516308","2744","20"
"12876","2022-10-13","2022-10-13","1251","15","7","46.049877","14.516308","46.054168","14.50706","860","9"
"12877","2022-10-13","2022-10-13","1251","7","21","46.054168","14.50706","46.06928","14.48971","2150","18"
"12878","2022-10-13","2022-10-13","1251","21","4","46.06928","14.48971","46.052431","14.503257","2146","14"
"12879","2022-10-13","2022-10-13","1251","4","8","46.052431","14.503257","46.05682","14.50551","518","6"
"12880","2022-10-13","2022-10-13","1251","8","21","46.05682","14.50551","46.06928","14.48971","1847","12"
"12881","2022-10-13","2022-10-13","1251","21","44","46.06928","14.48971","46.064546","14.518013","2252","18"
"12882","2022-10-14","2022-10-14","1251","44","35","46.064546","14.518013","46.065297","14.543996","2012","11"
"12883","2022-10-14","2022-10-14","1251","35","30","46.065297","14.543996","46.07589","14.52011","2191","20"
"12884","2022-10-14","2022-10-14","1251","30","57","46.07589","14.52011","46.051863","14.530349","2786","24"
"12885","2022-10-14","2022-10-14","1251","57","27","46.051863","14.530349","46.065136","14.509112","2208","92"
"12886","2022-10-14","2022-10-14","1251","27","40","46.065136","14.509112","46.039641","14.472664","3998","27"
"12887","2022-10-14","2022-10-14","1251","40","31","46.039641","14.472664","46.08259","14.52016","6025","36"
"12888","2022-10-14","2022-10-14","1251","31","16","46.08259","14.52016","46.05257","14.51928","3337","33"
"12889","2022-10-14","2022-10-14","1251","16","1","46.05257","14.51928","46.051367","14.506542","995","14"
"12890","2022-10-14","2022-10-14","1251","1","40","46.051367","14.506542","46.039641","14.472664","2928","21"
"12891","2022-10-14","2022-10-14","1251","40","75","46.039641","14.472664","46.045617","14.462281","1043","12"
"12892","2022-10-14","2022-10-14","1251","75","8","46.045617","14.462281","46.05682","14.50551","3570","27"
"12893","2022-10-14","2022-10-14","1251","8","3","46.05682","14.50551","46.050388","14.504623","718","9"
"12894","2022-10-14","2022-10-14","1251","3","6","46.050388","14.504623","46.045748","14.506196","530","9"
"12895","2022-10-14","2022-10-14","1251","6","21","46.045748","14.506196","46.06928","14.48971","2910","27"
"12896","2022-10-15","2022-10-15","1251","21","58","46.06928","14.48971","46.074315","14.475483","1235","11"
"12897","2022-10-12","2022-10-12","553","77","19","46.068727","14.516858","46.05952","14.4982","1770","21"
"12898","2022-10-12","2022-10-12","553","19","53","46.05952","14.4982","46.053241","14.486206","1161","12"
"12899","2022-10-12","2022-10-12","553","53","22","46.053241","14.486206","46.040213","14.512044","2469","17"
"12900","2022-10-13","2022-10-13","553","22","7","46.040213","14.512044","46.054168","14.50706","1598","21"
"12901","2022-10-13","2022-10-13","553","7","2","46.054168","14.50706","46.051093","14.507186","342","11"
"12902","2022-10-13","2022-10-13","553","2","9","46.051093","14.507186","46.057421","14.510265","743","9"
"12903","2022-10-13","2022-10-13","553","9","60","46.057421","14.510265","46.073264","14.485942","2577","57"
"12904","2022-10-13","2022-10-13","553","60","9","46.073264","14.485942","46.057421","14.510265","2577","38"
"12905","2022-10-13","2022-10-13","553","9","13","46.057421","14.510265","46.047565","14.495687","1573","36"
"12906","2022-10-13","2022-10-13","553","13","41","46.047565","14.495687","46.041753","14.477016","1583","11"
"12907","2022-10-13","2022-10-13","553","41","78","46.041753","14.477016","46.039384","14.485458","705","9"
"12908","2022-10-13","2022-10-13","553","78","6","46.039384","14.485458","46.045748","14.506196","1754","23"
"12909","2022-10-13","2022-10-13","553","6","28","46.045748","14.506196","46.06942","14.51052","2652","21"
"12910","2022-10-13","2022-10-13","553","28","21","46.06942","14.51052","46.06928","14.48971","1610","15"
"12911","2022-10-14","2022-10-14","553","21","9","46.06928","14.48971","46.057421","14.510265","2066","14"
"12912","2022-10-14","2022-10-14","553","9","77","46.057421","14.510265","46.068727","14.516858","1356","12"
"12913","2022-10-14","2022-10-14","553","77","11","46.068727","14.516858","46.06005","14.51302","1009","83"
"12914","2022-10-14","2022-10-14","553","11","24","46.06005","14.51302","46.05441","14.52978","1441","18"
"12915","2022-10-14","2022-10-14","553","24","50","46.05441","14.52978","46.054554","14.55908","2268","14"
"12916","2022-10-12","2022-10-12","870","77","63","46.068727","14.516858","46.065175","14.539537","1799","57"
"12917","2022-10-13","2022-10-13","870","63","58","46.065175","14.539537","46.074315","14.475483","5059","32"
"12918","2022-10-14","2022-10-14","870","58","73","46.074315","14.475483","46.090608","14.471637","1835","17"
"12919","2022-10-12","2022-10-12","877","77","60","46.068727","14.516858","46.073264","14.485942","2444","36"
"12920","2022-10-12","2022-10-12","877","60","26","46.073264","14.485942","46.051439","14.49273","2482","20"
"12921","2022-10-12","2022-10-12","877","26","3","46.051439","14.49273","46.050388","14.504623","928","24"
"12922","2022-10-12","2022-10-12","877","3","64","46.050388","14.504623","46.042867","14.495239","1107","8"
"12923","2022-10-12","2022-10-12","877","64","4","46.042867","14.495239","46.052431","14.503257","1231","11"
"12924","2022-10-12","2022-10-12","877","4","55","46.052431","14.503257","46.048982","14.522709","1553","15"
"12925","2022-10-12","2022-10-12","877","55","7","46.048982","14.522709","46.054168","14.50706","1341","9"
"12926","2022-10-12","2022-10-12","877","7","55","46.054168","14.50706","46.048982","14.522709","1341","12"
"12927","2022-10-12","2022-10-12","877","55","83","46.048982","14.522709","46.021586","14.536745","3233","21"
"12928","2022-10-13","2022-10-13","877","83","72","46.021586","14.536745","46.020012","14.532479","374","5"
"12929","2022-10-14","2022-10-14","877","72","14","46.020012","14.532479","46.046377","14.501256","3799","36"
"12930","2022-10-14","2022-10-14","877","14","4","46.046377","14.501256","46.052431","14.503257","691","29"
"12931","2022-10-14","2022-10-14","877","4","9","46.052431","14.503257","46.057421","14.510265","776","9"
"12932","2022-10-14","2022-10-14","877","9","11","46.057421","14.510265","46.06005","14.51302","362","32"
"12933","2022-10-15","2022-10-15","877","11","65","46.06005","14.51302","46.046189","14.469037","3736","30"
"12934","2022-10-15","2022-10-15","877","65","66","46.046189","14.469037","46.068443","14.470913","2478","11"
"12935","2022-10-12","2022-10-12","1146","15","1","46.049877","14.516308","46.051367","14.506542","774","30"
"12936","2022-10-12","2022-10-12","1146","1","26","46.051367","14.506542","46.051439","14.49273","1069","11"
"12937","2022-10-12","2022-10-12","1146","26","44","46.051439","14.49273","46.064546","14.518013","2439","18"
"12938","2022-10-12","2022-10-12","1146","44","26","46.064546","14.518013","46.051439","14.49273","2439","17"
"12939","2022-10-12","2022-10-12","1146","26","2","46.051439","14.49273","46.051093","14.507186","1119","11"
"12940","2022-10-12","2022-10-12","1146","2","44","46.051093","14.507186","46.064546","14.518013","1714","33"
"12941","2022-10-12","2022-10-12","1146","44","55","46.064546","14.518013","46.048982","14.522709","1768","15"
"12942","2022-10-12","2022-10-12","1146","55","11","46.048982","14.522709","46.06005","14.51302","1441","17"
"12943","2022-10-12","2022-10-12","1146","11","44","46.06005","14.51302","46.064546","14.518013","632","6"
"12944","2022-10-13","2022-10-13","1146","44","16","46.064546","14.518013","46.05257","14.51928","1335","18"
"12945","2022-10-13","2022-10-13","1146","16","12","46.05257","14.51928","46.06361","14.51315","1316","38"
"12946","2022-10-13","2022-10-13","1146","12","4","46.06361","14.51315","46.052431","14.503257","1459","12"
"12947","2022-10-13","2022-10-13","1146","4","25","46.052431","14.503257","46.055801","14.534156","2420","17"
"12948","2022-10-13","2022-10-13","1146","25","55","46.055801","14.534156","46.048982","14.522709","1166","14"
"12949","2022-10-13","2022-10-13","1146","55","1","46.048982","14.522709","46.051367","14.506542","1279","12"
"12950","2022-10-13","2022-10-13","1146","1","14","46.051367","14.506542","46.046377","14.501256","689","80"
"12951","2022-10-13","2022-10-13","1146","14","40","46.046377","14.501256","46.039641","14.472664","2336","18"
"12952","2022-10-13","2022-10-13","1146","40","80","46.039641","14.472664","46.045","14.51846","3595","47"
"12953","2022-10-13","2022-10-13","1146","80","4","46.045","14.51846","46.052431","14.503257","1438","15"
"12954","2022-10-13","2022-10-13","1146","4","3","46.052431","14.503257","46.050388","14.504623","250","21"
"12955","2022-10-13","2022-10-13","1146","3","56","46.050388","14.504623","46.080522","14.491439","3501","30"
"12956","2022-10-13","2022-10-13","1146","56","34","46.080522","14.491439","46.068805","14.546257","4436","29"
"12957","2022-10-13","2022-10-13","1146","34","12","46.068805","14.546257","46.06361","14.51315","2626","21"
"12958","2022-10-13","2022-10-13","1146","12","54","46.06361","14.51315","46.065206","14.529911","1309","8"
"12959","2022-10-13","2022-10-13","1146","54","8","46.065206","14.529911","46.05682","14.50551","2106","15"
"12960","2022-10-13","2022-10-13","1146","8","16","46.05682","14.50551","46.05257","14.51928","1166","21"
"12961","2022-10-13","2022-10-13","1146","16","60","46.05257","14.51928","46.073264","14.485942","3456","32"
"12962","2022-10-13","2022-10-13","1146","60","8","46.073264","14.485942","46.05682","14.50551","2373","20"
"12963","2022-10-13","2022-10-13","1146","8","11","46.05682","14.50551","46.06005","14.51302","683","6"
"12964","2022-10-13","2022-10-13","1146","11","77","46.06005","14.51302","46.068727","14.516858","1009","27"
"12965","2022-10-13","2022-10-13","1146","77","8","46.068727","14.516858","46.05682","14.50551","1588","12"
"12966","2022-10-13","2022-10-13","1146","8","18","46.05682","14.50551","46.044629","14.486699","1989","15"
"12967","2022-10-13","2022-10-13","1146","18","3","46.044629","14.486699","46.050388","14.504623","1528","8"
"12968","2022-10-13","2022-10-13","1146","3","78","46.050388","14.504623","46.039384","14.485458","1923","24"
"12969","2022-10-13","2022-10-13","1146","78","65","46.039384","14.485458","46.046189","14.469037","1479","14"
"12970","2022-10-14","2022-10-14","1146","65","80","46.046189","14.469037","46.045","14.51846","3828","24"
"12971","2022-10-14","2022-10-14","1146","80","7","46.045","14.51846","46.054168","14.50706","1348","12"
"12972","2022-10-14","2022-10-14","1146","7","72","46.054168","14.50706","46.020012","14.532479","4276","84"
"12973","2022-10-13","2022-10-13","929","47","48","46.053047","14.545125","46.056405","14.540901","496","8"
"12974","2022-10-13","2022-10-13","929","48","24","46.056405","14.540901","46.05441","14.52978","889","60"
"12975","2022-10-13","2022-10-13","929","24","20","46.05441","14.52978","46.06342","14.494588","2902","26"
"12976","2022-10-13","2022-10-13","929","20","24","46.06342","14.494588","46.05441","14.52978","2902","18"
"12977","2022-10-13","2022-10-13","929","24","44","46.05441","14.52978","46.064546","14.518013","1449","30"
"12978","2022-10-13","2022-10-13","929","44","15","46.064546","14.518013","46.049877","14.516308","1636","21"
"12979","2022-10-13","2022-10-13","929","15","26","46.049877","14.516308","46.051439","14.49273","1833","12"
"12980","2022-10-13","2022-10-13","929","26","43","46.051439","14.49273","46.086761","14.514151","4262","23"
"12981","2022-10-13","2022-10-13","929","43","17","46.086761","14.514151","46.053144","14.513479","3737","20"
"12982","2022-10-13","2022-10-13","929","17","22","46.053144","14.513479","46.040213","14.512044","1442","23"
"12983","2022-10-13","2022-10-13","929","22","6","46.040213","14.512044","46.045748","14.506196","764","6"
"12984","2022-10-13","2022-10-13","929","6","32","46.045748","14.506196","46.033408","14.482468","2292","18"
"12985","2022-10-14","2022-10-14","929","32","4","46.033408","14.482468","46.052431","14.503257","2657","20"
"12986","2022-10-14","2022-10-14","929","4","6","46.052431","14.503257","46.045748","14.506196","777","171"
"12987","2022-10-14","2022-10-14","929","6","22","46.045748","14.506196","46.040213","14.512044","764","5"
"12988","2022-10-14","2022-10-14","929","22","9","46.040213","14.512044","46.057421","14.510265","1918","12"
"12989","2022-10-14","2022-10-14","929","9","48","46.057421","14.510265","46.056405","14.540901","2373","20"
"12990","2022-10-14","2022-10-14","929","48","34","46.056405","14.540901","46.068805","14.546257","1439","24"
"12991","2022-10-14","2022-10-14","929","34","15","46.068805","14.546257","46.049877","14.516308","3130","18"
"12992","2022-10-14","2022-10-14","929","15","25","46.049877","14.516308","46.055801","14.534156","1530","11"
"12993","2022-10-13","2022-10-13","823","61","13","46.036284","14.522948","46.047565","14.495687","2455","15"
"12994","2022-10-13","2022-10-13","823","13","59","46.047565","14.495687","46.063797","14.506854","2001","11"
